point_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
6947,393.5100000000,56272.1461215157,37514.4249177349,1079.4039103234,4499.0657787623,13179.2515146951
6948,39.6400000000,4723.0345770164,3148.7771276009,937.0984891794,453.3691952767,183.7897649595
6949,287.1800000000,41228.6138637371,27485.4447248013,1082.6437912211,3283.6126421831,9376.9127055316
6950,126.4400000000,14913.8973877761,9942.6700512355,930.4637478382,1445.6639109786,2595.0996777238
6951,148.1300000000,17472.2842458975,11647.9535774649,930.4637478382,1693.6586138347,3200.2083067597
6952,51.1300000000,4460.9273197559,2974.1497891329,756.6307199789,584.8241921103,145.3226185338
6953,69.5600000000,8294.4420376345,5529.8885400180,937.6160751321,795.5895585472,1031.3478639373
6954,18.5500000000,2214.9966270299,1477.0169312815,938.5322790142,212.1746286651,-412.7272119308
6955,28.6100000000,2496.9832444204,1664.4013073283,756.7903865069,327.2475121004,-251.4559615153
6956,61.6300000000,9006.3742645197,6003.9966440511,1097.4304909789,704.9230385245,1200.0240909651
6957,60.8000000000,8869.0381925807,5913.1017622996,1095.9158827522,695.4025396362,1164.6180078928
6958,23.3200000000,3403.8499648764,2269.1706498111,1096.4346045105,266.7269862543,-228.4822756995
6959,572.6600000000,81498.5951155481,54332.2390335898,1075.4639149027,6546.7536687850,19544.1384982706
6960,62.8100000000,7495.5292188230,4997.1261240780,938.1427889439,718.4056929265,841.8546128746
6961,24.0700000000,3490.1697251701,2326.9935602850,1090.9087661794,275.2680807856,-203.0006820798
6962,406.5200000000,57854.2396646747,38569.5384425483,1075.4639149027,4647.4108571133,13561.8264501104
6963,221.5300000000,19232.3150773271,12821.8165132145,754.3228133681,2533.1233342956,3123.0524164489
6964,26.4700000000,3872.7915164344,2581.8957191418,1098.4202960231,302.7712503406,-110.2957490711
6965,3.8000000000,452.3120188559,301.3888086147,936.4401288793,43.4598240075,-828.9767426457
6966,5.4400000000,649.0760512813,433.0819339830,938.0257820855,62.2210465362,-784.2527113234
6967,379.6300000000,44721.8374254750,29814.5209330963,929.6388554362,4340.3734125982,9637.3042243442
6968,29.3500000000,4287.2886334044,2858.0953919786,1097.0767788299,335.7018003871,-3.5853377911
6969,29.8200000000,2601.8751123707,1734.2977479359,756.6624014288,341.0821216092,-230.1671586032
6970,62.2100000000,7395.3591640756,4930.4554903456,935.5962830805,711.4540778488,817.8533128007
6971,21.0600000000,2515.5636232213,1677.4004972373,938.7575205857,240.8867299887,-341.4811245905
6972,9.3000000000,809.6227788361,539.7796585678,755.6102914559,106.3594279293,-592.1265991169
6973,141.9200000000,20495.1529192953,13663.2366581624,1087.5315179624,1622.8907284189,4121.4940147516
6974,37.5100000000,4482.3772904154,2988.3557464868,939.0386843848,429.0498526738,125.9330068699
6975,67.9900000000,9924.0033924506,6615.8930945605,1096.4346045105,777.6487047782,1434.0269886015
6976,116.1200000000,13660.3680552647,9106.8840554842,928.7304688664,1327.5648760081,2297.1886549059
6977,24.2600000000,2896.4296447666,1931.0352174045,938.4454697809,277.4843022584,-250.5353446773
6978,2.4000000000,286.6113041023,190.9485928486,938.6129255746,27.4512773931,-870.4014917140
6979,238.5800000000,34494.0858704855,22996.2104146937,1088.4939688877,2728.2824477591,7681.0990391451
6980,45.4600000000,5423.0452070494,3615.5034483915,937.8995482845,519.9541979322,349.6880124412
6981,21.6000000000,2577.2137330287,1718.1283282605,938.0257820855,247.0541553641,-325.9945326815
6982,94.5700000000,8236.5624482622,5490.8395204522,755.8173576902,1081.5777779972,908.3277921225
6983,29.0800000000,3448.9713042921,2299.4476852118,934.0736028865,332.5444445504,-117.0944283566
6984,38.3500000000,5597.6692175391,3731.5250685783,1096.4346045105,438.6355026951,331.0740417551
6985,18.3100000000,2678.6115773588,1785.4625241604,1098.3260134850,209.4343826662,-414.6113429528
6986,32.6100000000,2843.6084357149,1895.8687895085,756.3829978112,372.9807829865,-181.6241345914
6987,12.0300000000,1434.7952273133,956.2833096962,937.7632772109,137.5936274971,-596.8449870909
6988,184.5300000000,15982.8178521484,10655.0948086868,753.2396180813,2109.7624155803,2464.7210098001
6989,43.2900000000,6331.4029806476,4220.9627431429,1098.1153248667,495.1591977589,517.1657148792
6990,104.5000000000,12443.0570203276,8295.1391710560,936.6776962357,1195.1590008820,2016.0811521540
6991,70.9100000000,10311.2468588968,6874.5403737099,1093.2784533794,810.9831895716,1532.4448422359
6992,110.7100000000,9615.8112373933,6410.5546783552,754.5370947577,1265.9660358607,1184.7534284197
6993,64.8000000000,7718.4440511715,5145.9023237491,936.8966040123,741.1208933744,894.5242300358
6994,59.1400000000,5155.8177700940,3437.0551928816,756.2725330342,676.4112491731,286.0787950050
6995,3.9100000000,340.3897919623,226.8639144705,755.6102914559,44.7167057208,-686.8011196850
6996,171.2100000000,20319.3311280315,13545.9156487491,934.5057179604,1957.9124303278,3880.9973309941
6997,94.3800000000,11219.6431105201,7479.7250904675,935.5962830805,1079.3608080272,1724.9609289449
6998,119.6900000000,17453.3816349575,11635.2102250794,1095.6242774865,1368.9493137221,3353.5978186695
6999,72.3600000000,8630.2396216451,5753.3766337460,937.7632772109,827.6205225012,1111.4791881870
7000,138.8400000000,20114.1892622115,13409.5963423165,1090.1749041379,1587.7673857087,4026.6506300484
7001,70.9400000000,6186.0037543579,4123.8605786389,756.3829978112,811.3847514586,494.3754264491
7002,255.0500000000,36875.3315502864,24583.1159759982,1088.4939688877,2916.6251919731,8287.0964134274
7003,58.0500000000,8488.9458142478,5658.9937050880,1097.9977895315,663.9848376949,1067.9694819334
7004,28.0200000000,4051.1538523388,2700.5234990621,1088.4939688877,320.4228107394,-58.2864263503
7005,104.3600000000,12434.3059651220,8289.8360797641,937.0984891794,1193.5824727314,2013.7889234471
7006,48.5600000000,4234.4564746493,2823.0454967864,756.3829978112,555.4108194366,99.6171606151
7007,60.0100000000,7147.8985726976,4765.1055517917,936.8966040123,686.3374199290,759.5589969647
7008,115.7800000000,16845.5277716363,11230.3378188960,1093.7544670621,1324.1675514078,3197.2679342704
7009,29.2500000000,2551.5815395913,1700.7950986727,756.5599770292,334.5580123108,-240.3315484214
7010,62.8700000000,5482.8744747401,3655.3508123931,756.4322921394,719.0877198030,352.0036504047
7011,8.6300000000,1261.3929978486,841.3175389847,1097.5884505866,98.7102182927,-776.2232100153
7012,18.9400000000,2719.0958513099,1813.1327854442,1082.6437912211,216.5597306322,-393.2404559876
7013,137.8400000000,16258.5543809796,10838.6664802713,930.4637478382,1576.0069083303,2913.4172445397
7014,137.2000000000,16115.4720745238,10743.9113249844,927.7291392802,1568.4954481844,2875.3361620747
7015,136.7300000000,16060.2660112947,10706.9906675103,927.7291392802,1563.1223223780,2862.4238821263
7016,23.0200000000,3362.6366044623,2241.3027693935,1097.0767788299,263.3000151588,-239.0429589199
7017,72.1400000000,6285.3971928950,4190.3547536763,755.9935047728,825.0688464202,513.9800880257
7018,5.8600000000,856.8083080320,571.4910716678,1097.8712831691,67.0273617158,-879.5814085206
7019,103.6500000000,12225.7629250474,8150.6771931640,930.4637478382,1185.0922522377,1959.5297318075
7020,53.6400000000,6406.4879323866,4270.7362936895,938.6878670654,613.5383874018,583.5253842299
7021,131.1200000000,11397.7267859603,7598.6188878908,754.9124345824,1499.4232314115,1544.7722320756
7022,101.7300000000,8863.5078518604,5908.8360493889,755.9935047728,1163.4911802929,1035.1871174057
7023,148.4200000000,17561.4095941909,11707.7212215744,932.5173167244,1697.1343171406,3224.0367387515
7024,38.6400000000,3368.6303455602,2245.7455021336,756.2725330342,441.9433660475,-75.3310556550
7025,43.4700000000,3794.0793025893,2529.1502085449,756.8108245191,497.2207872473,10.8974822779
7026,7.8700000000,686.7219408175,457.6563774016,756.6918581469,90.0176567646,-617.6439514955
7027,34.9700000000,5113.8403983505,3408.7902909938,1097.9977895315,399.9922441721,207.0600736530
7028,61.7900000000,7362.1671673523,4907.8162019705,937.0984891794,706.7023858765,810.5500903259
7029,87.4400000000,10428.8025499813,6952.6499647585,937.7632772109,1000.0986523978,1538.2906556141
7030,9.2000000000,803.0123510378,535.2307959028,756.8298005211,105.2321686110,-594.2804139972
7031,7.8300000000,1144.0142378555,762.6164029050,1097.2602780930,89.5590307784,-805.4214739209
7032,6.7900000000,809.4552370892,539.5917572548,937.4569555241,77.6597230786,-745.2531987682
7033,35.8300000000,3127.5017820044,2084.9055117590,756.8474066171,409.8344653379,-124.0856017096
7034,11.5000000000,998.8422837144,665.7114473677,754.5370947577,131.5022076813,-552.9084660923
7035,95.2600000000,8302.4654612480,5535.1617507898,756.1438402539,1089.5143008638,921.6455693405
7036,160.2600000000,18903.0464676131,12601.7562277288,930.4637478382,1832.3481364555,3538.4783555907
7037,49.5200000000,5894.3397825636,3929.6463892461,936.4401288793,566.3501275925,461.9031368458
7038,18.0300000000,2143.3583946035,1428.7115341342,935.5962830805,206.1970265812,-427.1464491925
7039,110.7300000000,13193.2799877152,8795.1953718482,937.0984891794,1266.4372097120,2194.5489169756
7040,261.3600000000,22652.4504364250,15101.7242875264,753.5492527343,2988.2847182329,3808.8921779314
7041,40.5700000000,3540.6445618729,2360.2307293051,756.7683859227,464.0473239334,-40.4018772884
7042,6.1000000000,532.3871999638,355.1896969784,756.7903865069,69.7731500808,-649.3660336023
7043,6.9700000000,824.7070803902,549.8734037530,932.5173167244,79.6996778768,-737.3833179640
7044,35.6100000000,5210.0531129667,3473.4023127469,1098.4202960231,407.3171221998,230.9133819970
7045,58.2400000000,6939.1910637093,4625.9812121544,937.0984891794,666.1004523944,710.0109099812
7046,98.3600000000,14356.8903321289,9570.8575407590,1096.4346045105,1125.0114222971,2564.5867645623
7047,259.8600000000,36982.1969872635,24654.4804116289,1075.4639149027,2970.7669618456,8281.4856988863
7048,37.2900000000,4432.9359142964,2955.4718990424,935.5962830805,426.4607388359,115.4069933376
7049,54.9500000000,8006.5982383687,5337.5000365255,1094.9662915433,628.4779638092,945.6539464907
7050,40.8700000000,5963.7208696136,3975.6058134004,1096.1853728800,467.4555228660,424.4741604671
7051,83.7000000000,9982.7398608581,6654.7912289515,937.7632772109,957.3222461767,1432.8631085190
7052,58.7600000000,5098.7264017668,3399.2829150829,754.0882497416,671.8821752286,273.4730617137
7053,135.8700000000,11818.6192279854,7878.8223802673,755.2275891446,1553.8026123325,1630.7666462410
7054,2.0300000000,242.2929532397,161.6723302041,938.2513041608,23.2187796312,-880.8494607565
7055,69.5800000000,6037.6001197231,4025.0923220437,754.0882497416,795.6017997346,462.8177482032
7056,82.2200000000,9790.1258202042,6526.9647688046,936.6776962357,940.3442397370,1386.1391154269
7057,243.6500000000,28702.8835674656,19135.1599686154,929.6388554362,2785.6912835644,5852.3934598496
7058,23.8300000000,2070.6466665887,1380.2892291711,754.7330514445,272.5020156301,-336.8776296570
7059,28.4500000000,2481.5850370581,1654.6513724080,756.5205193927,325.4060495110,-254.9929042536
7060,4.3800000000,382.2132699955,255.0087806965,756.7192474217,50.0989495418,-679.6137076645
7061,13.5800000000,1622.4026917691,1081.9938952644,938.8824522502,155.3306053492,-553.8042610946
7062,79.0000000000,6886.2972972514,4590.5827352587,756.2106627622,903.5520063633,635.9518928672
7063,11.2100000000,976.5252903534,651.2157991276,755.9089524359,128.2079655492,-558.8074267592
7064,111.1800000000,13194.9257333949,8796.2718073523,934.5057179604,1271.4251737857,2192.7230342965
7065,71.5700000000,6240.9400718832,4160.7631341525,756.3829978112,818.5904519579,505.2034879616
7066,225.3500000000,19504.0697056584,13002.8094821253,752.8992265782,2576.3584637309,3172.0025332241
7067,60.6600000000,8860.8834242696,5907.3096247582,1097.0767788299,693.8218470692,1162.6751736123
7068,162.1900000000,23422.4129930982,15615.1276093285,1087.5315179624,1854.6832528344,4865.0706129730
7069,9.8200000000,856.9723474862,571.5584901080,756.7447129152,112.3226719408,-583.6535274777
7070,283.5200000000,40834.9385716873,27223.4500540409,1085.3172731391,3241.9587764162,9284.2124680912
7071,65.1500000000,5681.7126137954,3787.6313001757,756.4322921394,745.1656584247,392.4833630556
7072,55.8200000000,6646.6166782267,4431.3506624325,936.6776962357,638.4093342510,640.1789853074
7073,36.6200000000,3196.4587010047,2130.8166434946,756.8474066171,418.8707262259,-110.0760753328
7074,405.9900000000,47760.7029517474,31840.1132835400,928.7304688664,4641.5610059467,10350.2981933943
7075,18.8500000000,1633.7568515711,1089.3047027068,753.5492527343,215.5232894808,-424.6203933508
7076,157.7400000000,18708.4158713561,12472.2042445889,934.0736028865,1803.8363371176,3498.3016867630
7077,58.6600000000,8435.7233697587,5623.4270127417,1084.0440787886,670.7387406213,1057.5135376071
7078,23.3700000000,2039.7431171270,1360.0954334565,756.8108245191,267.3119346209,-344.4750754695
7079,51.7000000000,4511.7586929775,3007.7094315517,756.7447129152,591.3525600143,155.9519884964
7080,2.4900000000,216.9088289902,144.7146220283,755.9089524359,28.4779513129,-712.1926967869
7081,72.7400000000,8681.9652308632,5787.8694213078,938.2513041608,831.9872070802,1123.8572983143
7082,90.5700000000,13211.6577154940,8807.9409552281,1095.9158827522,1035.8981581389,2271.9027193749
7083,20.5300000000,1790.0225965650,1193.5939276340,756.3298557505,234.8127325449,-394.7139193644
7084,73.9100000000,8822.9545265264,5881.8418038372,938.3519954833,845.3737671759,1157.3869600300
7085,180.4600000000,21370.8860714002,14247.0679030501,933.0839460749,2063.5555128843,4127.1787093909
7086,4.6500000000,405.5648820844,270.1226822411,756.4780410728,53.1855830617,-674.2214242912
7087,28.3400000000,2469.6143361717,1646.6521661343,756.0716187804,324.1292379955,-257.2386867386
7088,128.8000000000,18717.6009658619,12477.9297335809,1092.7603591096,1473.0408530076,3673.8700201638
7089,185.4400000000,21815.1795743049,14543.8297602509,928.7304688664,2120.0794919647,4222.5398532228
7090,13.9100000000,1209.1395637028,806.0769683052,754.9124345824,159.0678550102,-510.9176941951
7091,224.9700000000,19521.1109361040,13013.9910765725,754.0882497416,2572.3848359629,3180.6467738270
7092,49.4400000000,7233.5025527962,4822.2402108636,1098.4202960231,565.5085234922,747.3335224174
7093,36.2300000000,5274.0810736790,3515.7636624126,1094.1922130533,414.3643513419,249.7608468711
7094,41.7800000000,3644.9041049992,2429.6462183177,756.5966414806,477.8769228506,-19.2156776498
7095,45.9600000000,5484.7082136141,3656.4337493253,938.1427889439,525.6794403264,364.4522350185
7096,14.2700000000,1703.9354106586,1136.1668702165,938.5322790142,163.2200512696,-533.9837898417
7097,446.0300000000,52390.5540043721,34926.9419705680,927.7291392802,5099.0963903331,11436.7865041907
7098,6.0900000000,889.3841215070,592.6176346657,1096.8788562489,69.6563388936,-869.7687083011
7099,42.2300000000,3685.5168806480,2457.0607079433,756.7683859227,483.0347175180,-11.3469307360
7100,171.8600000000,24847.6552841883,16565.0668241437,1088.4939688877,1965.3056478828,5228.7888432741
7101,211.5200000000,25103.3521418212,16735.2071812394,934.5057179604,2418.8869649141,5014.7522777074
7102,24.7600000000,2958.9756744976,1972.5539042738,939.0835389281,283.2124298567,-235.8741985609
7103,20.8900000000,3056.0456499740,2037.1048933374,1098.3260134850,238.9450712122,-318.3303280606
7104,2.1100000000,184.1255707056,122.6624514743,756.7192474217,24.1344254642,-719.3905536546
7105,125.7600000000,10948.1893189701,7298.7597310685,755.6102914559,1438.2539415467,1455.5653548989
7106,25.7500000000,3739.5378739215,2493.4730755789,1092.1959456200,294.4898138902,-140.6209611676
7107,34.7400000000,5010.5461621942,3340.7976953709,1086.4759890134,397.2510169434,186.0214608665
7108,11.5800000000,1382.8995422937,922.0089197548,938.6129255746,132.4524134217,-610.1747164574
7109,72.7600000000,10591.8338095745,7061.5765868972,1094.1922130533,832.1598179309,1603.9051916931
7110,572.6600000000,81498.5951155481,54332.2390335898,1075.4639149027,6546.7536687850,19544.1384982706
7111,191.3700000000,22598.3990026361,15065.4321173991,931.2135751301,2188.1222624646,4413.6310476424
7112,21.9400000000,3206.8322564077,2137.4013152583,1097.5884505866,250.9504275018,-279.1079369391
7113,47.6100000000,5687.9670217324,3791.6829547090,938.8824522502,544.5721738346,412.8294409386
7114,20.6700000000,2967.4609950674,1977.9630386664,1082.6437912211,236.3405296815,-329.4863645016
7115,97.8500000000,11655.0887408509,7770.3125088611,936.8966040123,1119.1154230971,1828.7642048804
7116,52.3500000000,6251.7090707318,4168.1349981814,938.6129255746,598.7809881368,546.1801588390
7117,76.0800000000,11011.3300151609,7340.7315911538,1089.3723944003,870.0308258825,1711.1952037243
7118,25.4100000000,3714.6697894543,2476.6640813749,1097.7350963539,290.6415067838,-150.3708950583
7119,51.3700000000,6128.0649425017,4085.1461643682,937.8995482845,587.5505311873,517.4686986617
7120,42.9800000000,3746.4944029856,2497.6604441257,756.2106627622,491.5780409303,1.0452551674
7121,33.2900000000,2905.3008988106,1936.5995727632,756.7683859227,380.7773086947,-168.8443685699
7122,74.6700000000,10907.3881518333,7271.2031704744,1097.0767788299,854.0665565556,1685.0416459735
7123,137.4200000000,16227.5800331413,10818.2624247281,931.2135751301,1571.2586158117,2906.8454174715
7124,63.4300000000,5503.9519343783,3669.5187953614,754.0882497416,725.2805713879,355.0643178873
7125,35.6500000000,3111.6728602714,2074.3659861932,756.8298005211,407.7746533677,-127.2975798106
7126,64.0400000000,5572.1591964113,3714.6332111142,755.3660261078,732.3709137311,369.7890454582
7127,34.5500000000,3011.6654635448,2007.7142589240,756.2106627622,395.1610356943,-147.4204938358
7128,34.9000000000,3045.4892974524,2030.3863678239,756.7192474217,399.1902600478,-140.8065778409
7129,235.4900000000,34007.9168613645,22671.9641250827,1087.5315179624,2692.8871028422,7555.5341154772
7130,94.3500000000,8219.0152671584,5479.4218249824,755.9089524359,1079.0741792652,904.6103104749
7131,68.5100000000,9982.3848100208,6655.2369532737,1094.9662915433,783.5673394098,1448.6142257940
7132,180.6900000000,26258.4108580868,17505.5335386441,1092.7603591096,2066.4887556673,5593.6282046658
7133,33.8000000000,2940.0848598359,1960.2811663823,755.2275891446,386.5351313523,-161.9590270433
7134,181.1400000000,26286.6175969238,17524.4599589400,1091.5804976578,2071.5767828570,5599.0003574690
7135,28.9600000000,3454.7159963958,2303.4857021711,937.8995482845,331.2334705701,-117.9027246299
7136,15.9500000000,1391.6803501782,927.7281366204,756.6624014288,182.4366143416,-475.1468022127
7137,20.9800000000,2496.2623306976,1664.3986795257,936.1820858981,239.9409712430,-344.2594059692
7138,64.1600000000,7642.2125049871,5094.4433005116,936.8966040123,733.8011808473,877.0714196160
7139,20.6400000000,3017.3468891907,2011.8356320846,1097.7350963539,236.0818850853,-328.3057243331
7140,29.6700000000,4338.1403582441,2892.3023749040,1097.8712831691,339.3689116223,8.5977885488
7141,211.0200000000,25027.5765004030,16684.7924038970,934.0736028865,2413.1199686735,4995.5905249460
7142,127.1600000000,11057.4024447225,7371.8226303721,755.0768121019,1454.1682415775,1476.3347606710
7143,61.2300000000,8939.7558943961,5960.0810635493,1096.6652581846,700.3340324453,1182.6755402169
7144,62.0000000000,5403.6621729726,3602.3370503622,756.1438402539,709.1107143980,336.0705679586
7145,21.9300000000,1909.9906364639,1273.5407252760,755.8173576902,250.8089317065,-370.1763782088
7146,18.4500000000,2697.6302531042,1798.1060547596,1097.8712831691,211.0332463576,-409.3803311820
7147,126.0500000000,14927.4087847722,9951.6832516827,933.0839460749,1441.3785459330,2601.2630410816
7148,25.1700000000,2196.7517742769,1464.7905685306,756.7903865069,287.9000307434,-312.7292115040
7149,42.7500000000,5104.6418224005,3402.8197762985,938.5322790142,488.9738746864,274.3158924014
7150,96.5400000000,8397.5086499574,5598.1106386110,755.2275891446,1104.0266739867,940.1437482151
7151,207.6700000000,29864.4165052471,19909.9713153827,1084.0440787886,2374.5706489061,6495.8304621697
7152,299.0800000000,35232.7454026580,23488.3305670402,929.6388554362,3419.4317631375,7395.3442170441
7153,277.1000000000,23963.6636705494,15975.8542262533,752.5246171233,3167.8577892996,4067.4270378731
7154,29.0000000000,3464.3152783449,2309.3214814660,938.8222665727,331.7064649983,-115.5349346921
7155,78.3800000000,9255.6958448379,6170.4163459560,931.2135751301,896.1959707999,1257.8699529519
7156,84.5100000000,7357.1205418747,4904.9542887245,755.6102914559,966.4984144411,730.0575472532
7157,56.2000000000,4900.1105663397,3266.6781177352,756.3298557505,642.7898474926,234.3127453614
7158,463.4300000000,66270.7445226145,44180.4122247773,1079.4039103234,5298.4728567299,15712.4555307839
7159,51.2700000000,7495.1247581787,4996.9058298708,1097.7350963539,586.4301476900,814.0536842639
7160,55.9800000000,8109.9993870542,5407.0952993212,1090.1749041379,640.1845163640,972.5446672311
7161,318.6800000000,37589.0605784285,25058.9969023873,930.4637478382,3643.6584557945,7955.9414724085
7162,37.7900000000,3297.6802450065,2198.2402487886,756.7192474217,432.2464162523,-89.5256674561
7163,11.2000000000,1337.3564540558,891.8909931200,938.5322790142,128.1054361752,-621.1722542535
7164,279.5000000000,40255.9443100543,26837.5506331717,1085.3172731391,3195.9913868804,9137.0850168631
7165,26.3200000000,3100.5946870334,2066.9730898995,929.6388554362,300.9209709970,-196.9382292993
7166,36.5200000000,4346.9565601620,2897.9693136033,936.4401288793,417.6717823037,94.8753353758
7167,61.5000000000,5364.4105370500,3576.3125017326,756.5205193927,703.4260824228,328.1514335019
7168,73.9200000000,8814.3351843292,5876.5382693922,937.6160751321,845.4568741778,1154.7239656271
7169,51.8800000000,6197.5405738115,4131.4443381501,938.8222665727,593.4114277280,533.8625413607
7170,21.1400000000,1832.2344743879,1221.3416363683,753.5492527343,241.7062249137,-384.3626396284
7171,16.0700000000,1917.3992911931,1277.9466904417,938.0257820855,183.8037165140,-482.3768978481
7172,49.1000000000,7173.8312999626,4782.9311356109,1097.2602780930,561.6026067967,732.0372794619
7173,19.7800000000,1720.0017329082,1146.5044745736,755.0768121019,226.1988661403,-407.7784199076
7174,466.4900000000,66708.3262032118,44472.3532747208,1079.4039103234,5333.4583495586,15823.1106686090
7175,39.9000000000,3473.5428898450,2315.5765063197,755.6102914559,456.3162553094,-53.9601632401
7176,66.7800000000,5818.3923557185,3879.0356783660,755.9935047728,763.7662540053,419.5969185743
7177,63.0500000000,7453.1662311256,4968.9659435934,931.8958594654,720.9355198803,831.3689081865
7178,184.7600000000,26420.7814729263,17613.7766799222,1079.4039103234,2112.3920441262,5615.2088385545
7179,6.9900000000,834.7554231980,556.4787563017,938.6129255746,79.9518454074,-740.2881040857
7180,59.6900000000,5199.7140571986,3466.5729913154,755.9089524359,682.6702465325,294.5618669148
7181,56.4100000000,8207.4297944205,5471.1902194622,1093.7544670621,645.1571219115,997.3279859847
7182,37.6600000000,3276.8194150039,2184.5581027267,755.3660261078,430.6853312166,-93.7900450472
7183,65.8400000000,5742.4498572989,3828.1448873856,756.4780410728,753.0621051151,404.7648237254
7184,23.8600000000,2850.5543612379,1900.5457986383,938.8824522502,272.9151873071,-261.7890769577
7185,18.8400000000,2250.6103394489,1500.5717643281,938.8222665727,215.4948207093,-404.2785121612
7186,35.8000000000,3119.1740990524,2079.6114230726,755.9935047728,409.4464194877,-125.8772482808
7187,50.3000000000,4389.5834092218,2926.5044001702,756.7447129152,575.3391444626,130.9951516738
7188,37.1200000000,4425.1809132184,2950.3484791834,937.4569555241,424.5550693191,112.8204091918
7189,44.4800000000,6430.9537241981,4287.4290603666,1088.4939688877,508.6511999175,546.3794950263
7190,95.7800000000,13909.6286432699,9272.6029998092,1092.1959456200,1095.3877426952,2449.4419551456
7191,95.7000000000,11273.8188278533,7516.2657814529,929.6388554362,1094.1541384655,1733.7600524988
7192,41.0500000000,4902.8025657060,3268.6347800597,938.6878670654,469.5330127302,225.9469058508
7193,144.0200000000,20929.4168563931,13953.4221546320,1092.7603591096,1647.1067053584,4236.1276372930
7194,12.6500000000,1812.6910384135,1208.2216594472,1081.1023166841,144.6349926754,-621.2679303933
7195,14.2300000000,1695.9570683300,1130.3941913065,937.2848285391,162.7523462239,-534.4742977395
7196,115.9600000000,10097.3716330491,6731.6958507059,755.7180513530,1326.1942338103,1283.7634971800
7197,5.5600000000,485.2349954157,323.7752410713,756.7683859227,63.5963303197,-658.9049618981
7198,81.8900000000,7140.0365529815,4759.8786182976,756.3298557505,936.6202955724,687.2077833610
7199,35.9400000000,5258.8835686423,3506.1782660057,1098.5078760990,411.0926788792,243.1047476583
7200,22.8400000000,2726.0941142826,1817.1969914944,938.2513041608,261.2398654071,-290.5940467798
7201,127.1600000000,18528.0988533388,12352.1197852761,1094.9662915433,1454.3632006911,3626.6495758283
7202,41.9700000000,3661.4797818769,2440.8427446694,756.5966414806,480.0501304940,-16.0097347672
7203,0.7700000000,112.6577056160,75.2570501095,1098.4202960231,8.8074749816,-1069.8271154982
7204,46.6700000000,4036.0309761983,2690.4506464578,752.5246171233,533.5399603992,59.5157522180
7205,89.0400000000,10605.7138629061,7070.4697928313,936.8966040123,1018.3550053404,1579.9924607221
7206,59.5400000000,7022.8839802926,4682.3039194772,930.4637478382,680.7563212564,729.3599917207
7207,57.8700000000,8466.8849662281,5644.2787582137,1098.4202960231,661.9332171217,1062.2526948697
7208,198.5600000000,28554.3339976013,19036.0603606999,1084.0440787886,2270.4037561843,6163.8258019285
7209,94.8900000000,11162.8687974859,7441.8194333994,928.7304688664,1084.8487003480,1707.4701948721
7210,59.3500000000,5175.3499129002,3450.3889405167,756.3829978112,678.8227375115,289.7552370608
7211,16.4700000000,1429.1358719724,952.9370515086,754.0882497416,188.3236798165,-466.2131090943
7212,330.5300000000,47532.5544733439,31688.7711393687,1084.0440787886,3779.3944073913,10980.3448477954
7213,64.1600000000,7642.2125049871,5094.4433005116,936.8966040123,733.8011808473,877.0714196160
7214,89.0800000000,7764.9539650526,5176.3879566954,756.2106627622,1018.8406674284,813.5146781666
7215,39.2100000000,3409.5686525446,2272.8948355581,755.0768121019,448.3952245380,-66.7982196535
7216,19.4600000000,2302.5537710750,1535.0632521438,932.5173167244,222.5187563102,-387.5455541034
7217,409.5600000000,58286.8798510877,38858.2325925674,1075.4639149027,4682.1646921168,13671.0186515008
7218,198.2200000000,17208.6376320488,11472.1516170867,754.3228133681,2266.5810830320,2715.5821185621
7219,133.1000000000,19365.5186250198,12910.0892020642,1093.7544670621,1522.2551484918,3839.4198074018
7220,165.3500000000,23693.9496602106,15796.3794735137,1081.1023166841,1890.5451414134,4925.9227285995
7221,54.2900000000,4708.2504361419,3138.6053567355,753.8312137160,620.7512025354,195.0626631549
7222,51.7400000000,6178.1091904327,4118.6049045349,938.5322790142,591.8013631877,529.1706436960
7223,33.9700000000,2965.1475170161,1976.8793194399,756.8474066171,388.5592181838,-157.1384272247
7224,29.1200000000,3479.2605214122,2319.7330436607,938.9383947274,333.0810049760,-112.4919219519
7225,67.7100000000,9825.9185021956,6550.8100322704,1091.5804976578,774.3538918364,1409.1740804310
7226,94.4200000000,8213.1009605239,5475.5930657121,755.2275891446,1079.7824586475,902.4978470197
7227,15.6600000000,1865.8607839576,1243.9613343608,937.0984891794,179.1059938959,-494.3050334785
7228,21.9200000000,1912.4491853912,1275.1487622490,756.6307199789,250.7206393714,-370.0509362081
7229,59.6100000000,5198.5708197751,3465.7487799047,756.4322921394,681.8008426508,294.5889050802
7230,324.9200000000,38325.0833536557,25550.3497828263,930.4637478382,3715.0040964502,8129.2657265410
7231,42.8000000000,6247.2031945417,4165.1887927645,1096.4346045105,489.5332337771,496.0465634896
7232,35.5400000000,4217.9138385038,2812.0635017656,934.5057179604,406.4260719225,64.9185468552
7233,26.1300000000,3816.0274375992,2543.6972318726,1096.8788562489,298.8703013611,-123.4189518835
7234,29.1500000000,2543.2433282004,1695.4090585395,756.6307199789,333.4172736166,-242.2137239347
7235,76.9300000000,9130.1100617923,6087.0886776024,934.5057179604,879.7512018289,1228.7644644006
