policy_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
6989,43.2900000000,111626.8024767570,106781.6076653354,13278.1395730991,0.0000000000,-8432.9447616776
6990,104.5000000000,82899.6055396607,80464.7507499909,4072.1132894678,0.0000000000,-1637.2584997980
6991,70.9100000000,124216.9477841058,163041.1913074615,8845.5677298276,0.0000000000,-47669.8112531832
6992,110.7100000000,804654.1270615552,536249.6866682114,63360.9137037352,106129.0449206101,98914.4817689985
6993,64.8000000000,399498.1708267278,279043.5532789795,32872.4434974671,6580.5786399386,81001.5954103425
6994,59.1400000000,134395.7707742268,118904.8605828110,11586.8930736367,0.0000000000,3904.0171177791
6995,3.9100000000,272.2121682631,273.7296620541,348.9627751974,0.0000000000,-350.4802689884
6996,171.2100000000,1015590.3855038632,806047.4357040692,31334.5113718767,0.0000000000,178208.4384279173
6997,94.3800000000,68592.4310372353,78152.7811160014,3660.8812395634,0.0000000000,-13221.2313183296
6998,119.6900000000,1289528.9756009525,941264.4983436415,58415.5161340514,0.0000000000,289848.9611232596
6999,72.3600000000,455902.6658719862,330975.7309123442,33491.5355006542,0.0000000000,91435.3994589878
7000,138.8400000000,441840.2825568984,531030.6425509418,16347.5536917136,0.0000000000,-105537.9136857570
7001,70.9400000000,535146.3030185325,373226.0542982034,39369.9968173964,18564.3487984070,103985.9031045256
7002,255.0400000000,1907590.4873773258,2138789.9472857611,38808.5671259797,0.0000000000,-270008.0270344151
7003,58.0500000000,304393.7673677502,227225.7709134610,28325.8401882178,0.0000000000,48842.1562660713
7004,28.0200000000,355123.0844089241,248093.4189931992,68945.7664822716,4742.4257112392,33341.4732222141
7005,104.3600000000,702091.8715818251,526292.8633493617,35678.0475581491,0.0000000000,140120.9606743143
7006,48.5600000000,359383.5743153180,239253.2076864470,65253.2058811410,47520.6663518315,7356.4943958986
7007,60.0100000000,281635.1077443938,187285.2098516190,37883.7366155557,27413.3811901126,29052.7800871065
7008,115.7800000000,226595.2027189546,274912.0803368849,9970.6698153868,0.0000000000,-58287.5474333172
7009,29.2500000000,135436.0410497705,90187.5751663019,40648.6660057153,17860.5251974019,-13260.7253196486
7010,62.8700000000,15938.8998466931,10608.1355577129,2244.8336095131,2110.9303091830,975.0003702842
7011,8.6300000000,113154.7044048825,75454.0289628956,98723.9309096249,8871.1699688265,-69894.4254364645
7012,18.9400000000,226021.6039977646,217206.9128687211,63154.7748534489,0.0000000000,-54340.0837244055
7013,137.8300000000,19498.8098340920,25059.8521252210,710.2784743957,0.0000000000,-6271.3207655247
7014,137.2000000000,562570.5697588089,602632.6422109990,21053.6505750330,0.0000000000,-61115.7230272231
7015,136.7300000000,994716.0278175718,733817.7694708253,38664.9700728230,0.0000000000,222233.2882739234
7016,23.0200000000,30947.6166820595,33371.1206515817,6854.6177284281,0.0000000000,-9278.1216979503
7017,72.1400000000,6086.8664750462,5720.3891611039,426.7550374432,0.0000000000,-60.2777235009
7018,5.8600000000,6331.8653024738,6334.4011826574,5535.6617262297,0.0000000000,-5538.1976064134
7019,103.6500000000,252085.4124386350,249314.7008307957,12575.5774934623,0.0000000000,-9804.8658856230
7020,53.6400000000,276318.8554555919,236115.9595605095,26671.0628192639,0.0000000000,13531.8330758185
7021,131.1200000000,30327.1031589462,31243.0751124277,1162.2094501500,0.0000000000,-2078.1814036315
7022,101.7300000000,7374.8308141880,5950.2895464862,374.3047377684,0.0000000000,1050.2365299335
7023,148.4200000000,14146.7851302790,17672.2587177120,477.9612077216,0.0000000000,-4003.4347951545
7024,38.6400000000,23481.3407876355,22551.4902568775,3048.5476562035,0.0000000000,-2118.6971254455
7025,43.4700000000,62401.8184968968,53738.9564257317,7260.5597003083,0.0000000000,1402.3023708568
7026,7.8700000000,7625.1057540138,6794.5878563952,4886.4688763958,0.0000000000,-4055.9509787772
7027,34.9700000000,482154.3634011790,321085.7668533084,104819.0114104358,37989.0503015604,18260.5348358745
7028,61.7900000000,138885.5150193748,106944.2252024221,11891.4144393699,0.0000000000,20049.8753775827
7029,87.4400000000,720898.5643584661,543593.5625471326,43679.0917759674,0.0000000000,133625.9100353660
7030,9.2000000000,29937.5285024262,20846.8852177735,16977.6977720729,696.1368585512,-8583.1913459714
7031,7.8300000000,105108.8000163857,77617.8620373718,72653.2626324252,0.0000000000,-45162.3246534113
7032,6.7900000000,21774.6782988710,22132.7514783392,16278.8910063297,0.0000000000,-16636.9641857979
7033,35.8300000000,79123.2358529395,65707.1559633149,11273.0821139059,0.0000000000,2142.9977757188
7034,11.5000000000,5903.0321777744,4121.5621797209,2679.5722170812,272.3720152352,-1170.4742342629
7035,95.2600000000,545202.0675436079,362767.9347118870,50800.0068669108,72304.8936048310,59329.2323599791
7036,160.2500000000,1244071.7251799162,1099891.4914250695,40644.9838822998,0.0000000000,103535.2498725469
7037,49.5200000000,61051.8202641000,66404.7834833839,6230.5271010669,0.0000000000,-11583.4903203508
7038,18.0300000000,176942.6278443830,148404.2425838649,51522.5909320998,0.0000000000,-22984.2056715817
7039,110.7300000000,553220.1596014912,517441.3834227092,25746.5523998133,0.0000000000,10032.2237789686
7040,261.3600000000,852994.5550278713,769589.2303669248,16732.5933112917,0.0000000000,66672.7313496548
7041,40.5700000000,22564.0850976747,20144.8288955857,2792.4059907695,0.0000000000,-373.1497886806
7042,6.1000000000,11648.2683403075,7873.0344044756,9985.0741669520,1166.3195949458,-7376.1598260659
7043,6.9700000000,23654.6015786395,26085.0545933166,17296.3892280470,0.0000000000,-19726.8422427241
7044,35.6100000000,59002.6213271641,49132.3987550368,8751.1782207902,0.0000000000,1119.0443513370
7045,58.2400000000,73775.0773652663,72114.0261652459,6484.4771448263,0.0000000000,-4823.4259448058
7046,98.3600000000,178992.5852485719,212767.3403562406,9181.5679926721,0.0000000000,-42956.3231003408
7047,259.8500000000,1201020.5857775356,1705897.8963889577,23590.9991378885,0.0000000000,-528468.3097493107
7048,37.2900000000,130907.3035375225,133969.5142829927,17948.8006912579,0.0000000000,-21011.0114367280
7049,54.9500000000,370923.4994163417,334285.0036013152,35700.2336907982,0.0000000000,938.2621242282
7050,40.8700000000,238031.1328834754,158651.7115799191,43830.1800607406,18681.0888795436,16868.1523632721
7051,83.7000000000,766249.1161616335,510666.9947864822,72173.1547375345,73608.0271489351,109800.9394886817
7052,58.7600000000,22900.1221270061,24293.4865665259,1953.4583477106,0.0000000000,-3346.8227872304
7053,135.8700000000,235073.7484496233,159324.6281340581,9046.2318208429,23613.2430503530,43089.6454443693
7054,2.0300000000,1758.9471090485,1751.1128254253,4378.9023091455,0.0000000000,-4371.0680255223
7055,69.5800000000,160438.3430256646,161591.4075776795,11652.7549214714,0.0000000000,-12805.8194734863
7056,82.2200000000,30309.8339034759,34206.5610555232,1846.2703345766,0.0000000000,-5742.9974866239
7057,243.6500000000,21832.2842260028,28327.4720382075,448.7678203001,0.0000000000,-6943.9556325048
7058,23.8300000000,23415.8013768969,23511.1111716453,4959.7671556827,0.0000000000,-5055.0769504312
7059,28.4500000000,166046.0110395539,110609.9710513906,51201.1351922449,21891.2312958139,-17656.3264998954
7060,4.3800000000,13145.8496989982,9905.6022886686,15560.9382539668,0.0000000000,-12320.6908436371
7061,13.5800000000,89402.9920580206,59521.5396470632,52894.1295287362,8663.6842867096,-31676.3614044885
7062,79.0000000000,40762.3896183025,34142.0029392349,2652.8123693030,0.0000000000,3967.5743097647
7063,11.2100000000,70808.5999865040,47126.6255081322,56035.5347647985,9392.6480537135,-41746.2083401402
7064,111.1700000000,273448.1610755711,300978.0232514655,12491.0607532744,0.0000000000,-40020.9229291688
7065,71.5700000000,120826.3530670537,102039.7600727057,8662.6722361521,0.0000000000,10123.9207581959
7066,225.3500000000,1717779.3408164126,1379941.6090320833,39458.1056382518,0.0000000000,298379.6261460775
7067,60.6600000000,70887.0673941567,47258.4769980652,8776.6142306388,5550.5747765540,9301.4013888987
7068,162.1900000000,592090.5821583448,622880.3145537877,19091.4597258246,0.0000000000,-49881.1921212675
7069,9.8200000000,3871.9375385117,3477.5997939195,1975.5397019652,0.0000000000,-1581.2019573729
7070,283.5200000000,2593352.9057592424,1727695.6561088716,69360.1209149238,206671.4076554487,589625.7210799983
7071,65.1500000000,3124.4580322079,2949.7350595513,239.8889350297,0.0000000000,-65.1659623730
7072,55.8200000000,19594.5629914261,22114.3373409864,1757.3379382493,0.0000000000,-4277.1122878097
7073,36.6200000000,6428.4853554715,5616.1267336525,878.8199465213,0.0000000000,-66.4613247023
7074,405.9800000000,2318035.6024991074,2048679.5214285329,29913.8107056487,0.0000000000,239442.2703649257
7075,18.8500000000,115396.5665330500,81741.7965330503,31935.1331660150,2702.4063083222,-982.7694743374
7076,157.7400000000,336521.4824397261,335407.5482464865,10980.7206811191,0.0000000000,-9866.7864878795
7077,58.6500000000,70395.8725955764,104142.3371889434,6065.6402117400,0.0000000000,-39812.1048051070
7078,23.3700000000,27923.1045119790,22626.5096037459,6138.2258161018,0.0000000000,-841.6309078688
7079,51.7000000000,147789.1117773567,123378.8270343523,14639.2455973375,0.0000000000,9771.0391456668
7080,2.4900000000,8239.5207621843,7280.6223493900,16925.6996129991,0.0000000000,-15966.8012002048
7081,72.7400000000,448087.6552186048,391028.5605056256,31905.9871163883,0.0000000000,25153.1075965910
7082,90.5700000000,200911.5416735398,172148.7107001427,11795.9666201932,0.0000000000,16966.8643532040
7083,20.5300000000,167338.7876791241,113248.8284803070,42620.4384682184,16771.1564218963,-5301.6356912975
7084,73.9100000000,112138.5199261253,106974.1725572280,7717.3798656125,0.0000000000,-2553.0324967152
7085,180.4600000000,266081.4219624044,270703.0229821766,7580.1675142747,0.0000000000,-12201.7685340468
7086,4.6500000000,13683.5400533335,11848.2094597933,15022.0423074414,0.0000000000,-13186.7117139012
7087,28.3400000000,2369.9842665146,2316.0460886170,419.0004316991,0.0000000000,-365.0622538015
7088,128.7900000000,460763.6975121178,473755.3284129361,18663.1999925979,0.0000000000,-31654.8308934162
7089,185.4400000000,119693.8608776033,102400.9486420586,3391.5772688807,0.0000000000,13901.3349666640
7090,13.9100000000,59136.2213691641,39416.4043551745,36985.2556881682,7787.1846875349,-25052.6233617136
7091,224.9700000000,289547.1920248114,199947.5493461572,6722.8077036904,19805.8137639264,63071.0212110374
7092,49.4400000000,497295.5984626117,422893.3301256517,52872.0531379106,0.0000000000,21530.2151990494
7093,36.2300000000,224504.3356046506,157576.2915929195,33702.9611647658,0.0000000000,33225.0828469653
7094,41.7700000000,22148.0293031901,17186.2272847134,2742.9887857767,0.0000000000,2218.8132327000
7095,45.9600000000,155127.9629829006,143122.1138531135,17319.2822154014,0.0000000000,-5313.4330856143
7096,14.2700000000,143628.9039643317,117631.1197485396,52669.8662512746,0.0000000000,-26672.0820354825
7097,446.0200000000,42502.1193327105,48321.0456476379,486.2165744977,0.0000000000,-6305.1428894252
7098,6.0900000000,13748.7596694673,9145.4886737839,17344.6141899443,1090.5645715622,-13831.9077658232
7099,42.2300000000,306543.8767341004,204252.3328522372,63505.5548467020,40322.0005689407,-1536.0115337795
7100,171.8600000000,251676.5459504665,355197.9651296550,7400.6405117787,0.0000000000,-110922.0596909673
7101,211.5100000000,1599621.5146472887,1380949.9901148970,39615.4714978663,0.0000000000,179056.0530345254
7102,24.7600000000,241491.3230939932,179708.4685862449,51621.8242014471,0.0000000000,10161.0303063012
7103,20.8900000000,216350.3042762020,144090.3651885632,78666.2747932717,17032.0994895772,-23438.4351952102
7104,2.1100000000,10312.9011699134,6858.9497956292,43362.3670994338,1366.1259325338,-41274.5416576834
7105,125.7600000000,490424.8119502307,422260.2003508324,20025.6451873016,0.0000000000,48138.9664120967
7106,25.7500000000,179087.2441276517,200667.1962018785,35922.3041454460,0.0000000000,-57502.2562196728
7107,34.7400000000,131820.9281607702,133141.5691306558,19946.2736283412,0.0000000000,-21266.9145982268
7108,11.5800000000,30096.2831914432,20051.4383029463,20612.4946034436,2895.7896165808,-13463.4393315275
7109,72.7600000000,68470.4785358512,83083.2958319749,4786.5504163833,0.0000000000,-19399.3677125069
7110,572.6400000000,2357376.1876371279,3248227.5901743239,21077.9656689041,0.0000000000,-911929.3682061001
7111,191.3700000000,1654502.5114481652,1192612.8046974486,46014.8337107490,0.0000000000,415874.8730399675
7112,21.9300000000,322852.5084805266,230441.8015499872,79926.4637261738,0.0000000000,12484.2432043656
7113,47.6100000000,347672.6470985860,295062.3015474976,37750.4006985744,0.0000000000,14859.9448525139
7114,20.6700000000,123918.7030779872,150339.2326254407,30972.7635027094,0.0000000000,-57393.2930501630
7115,97.8500000000,927626.8787778688,617625.3267524025,75480.7395956160,89680.0008750365,144840.8115548138
7116,52.3500000000,483793.6479290891,383739.0390978386,48595.0836950005,0.0000000000,51459.5251362500
7117,76.0800000000,250455.0913518970,166814.0151179536,25001.8949061347,19885.9838026804,38753.1975251283
7118,25.4100000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
7119,51.3700000000,4880.1500000000,5167.7505394784,475.0000000000,0.0000000000,-762.6005394784
7120,42.9800000000,122583.0059038122,112460.7312133156,14454.6009522475,0.0000000000,-4332.3262617510
7121,33.2900000000,15241.5586987222,12317.0689930111,2354.8612252854,0.0000000000,569.6284804257
7122,74.6700000000,171138.7362144294,121581.9681999024,12450.0097124055,0.0000000000,37106.7583021214
7123,137.4200000000,223264.1865551895,266122.9839328864,8217.1739315505,0.0000000000,-51075.9713092474
7124,63.4300000000,60406.5668632817,51424.1494921214,4905.5587807493,0.0000000000,4076.8585904110
7125,35.6500000000,180839.0191981399,120462.0278328864,44456.9112725316,23818.2500028403,-7898.1699101183
7126,64.0400000000,415764.2161901629,336477.3393037921,33546.0595442559,0.0000000000,45740.8173421148
7127,34.5500000000,177154.0081411231,153888.5901104473,26247.8507249212,0.0000000000,-2982.4326942453
7128,34.9000000000,53139.8489584156,37763.7191682462,7933.4729801314,0.0000000000,7442.6568100379
7129,235.4900000000,2396859.3485365789,2384450.4061226929,53563.4242987792,0.0000000000,-41154.4818848931
7130,94.3500000000,606558.9382276849,403944.8154702465,56426.2341097729,80066.0264682549,66121.8621794107
7131,68.5100000000,208561.8408264046,206743.2951705470,15887.4491888579,0.0000000000,-14068.9035330002
7132,180.6900000000,356448.6157259095,237187.5613760478,15138.4619959697,28381.7558092764,75740.8365446156
7133,33.8000000000,198772.3928651090,132465.7001313939,51328.9478064235,26199.2681156772,-11221.5231883856
7134,181.1400000000,1454205.8445758868,1601130.1101569049,41593.0697880666,0.0000000000,-188517.3353690847
7135,28.9600000000,46560.1670299627,40124.4899337647,8365.4890847583,0.0000000000,-1929.8119885603
7136,15.9500000000,81222.5097243802,66768.8014272383,26160.8774027167,0.0000000000,-11707.1691055749
7137,20.9800000000,35031.2266373040,37686.5100789073,8462.3159730536,0.0000000000,-11117.5994146570
7138,64.1600000000,189260.8676257317,146543.5618068196,15600.3798392186,0.0000000000,27116.9259796936
7139,20.6400000000,59270.3545711608,56781.6294861729,14856.2077097380,0.0000000000,-12367.4826247501
7140,29.6700000000,24881.7320374443,24420.1562755739,4311.5963914965,0.0000000000,-3850.0206296261
7141,211.0200000000,1262230.7981009488,867368.1196046355,31926.0323062709,61928.5069881494,301008.1392018930
7142,127.1600000000,581536.7723134183,502207.1527963718,23502.8002344768,0.0000000000,55826.8192825697
7143,61.2300000000,93470.2813312220,95303.1856149388,7879.0510303527,0.0000000000,-9711.9553140694
7144,62.0000000000,66418.3028168331,49006.8377745471,5570.0150751407,0.0000000000,11841.4499671452
7145,21.9300000000,112041.6498866973,74598.1630027546,45045.4447631124,14822.4182350743,-22424.3761142440
7146,18.4500000000,47366.6468445151,36442.0167467563,13816.9255072507,0.0000000000,-2892.2954094920
7147,126.0500000000,682287.2671955985,453852.4075628377,43436.9558274174,66569.0015448105,118428.9022605329
7148,25.1700000000,58790.8244229585,39181.7749522647,20415.6936941599,7731.1659812725,-8537.8102047385
7149,42.7500000000,37824.1563570874,37948.0552490150,4438.5424210506,0.0000000000,-4562.4413129783
7150,96.5400000000,177659.8848487423,163021.2056055754,9386.6951965201,0.0000000000,5251.9840466469
7151,207.6700000000,1316432.1925314306,1437526.2657188461,33086.7582238626,0.0000000000,-154180.8314112781
7152,299.0700000000,1435826.9446295644,1446529.6536274385,24785.8335104500,0.0000000000,-35488.5425083240
7153,277.1000000000,2208585.6857963922,1469153.8953968405,70748.4272694613,294736.3731905021,373946.9899395882
7154,29.0000000000,149291.4033843646,119442.2974193282,26999.7473634070,0.0000000000,2849.3586016295
7155,78.3800000000,256520.2264778418,299388.0322505981,16599.6200415288,0.0000000000,-59467.4258142851
7156,84.5100000000,418582.5637125943,334507.6760387622,25612.4146541163,0.0000000000,58462.4730197157
7157,56.2000000000,29317.0952238632,19540.0209025807,4536.9271288116,3851.2043250665,1388.9428674045
7158,463.4200000000,660678.5922236342,954635.8783194888,7248.0988474605,0.0000000000,-301205.3849433151
7159,51.2700000000,712895.4777181745,519832.3381001180,75329.1695920254,0.0000000000,117733.9700260310
7160,55.9800000000,18599.2229862854,27123.7826708318,1668.8047921853,0.0000000000,-10193.3644767317
7161,318.6700000000,687485.9916629654,486095.9389924583,11495.7377989664,5736.0600000000,184158.2548715407
7162,37.7900000000,69140.9277625075,58359.6393917195,9347.3640485081,0.0000000000,1433.9243222799
7163,11.2000000000,22637.2473908947,20445.8991853392,10367.0697247057,0.0000000000,-8175.7215191502
7164,279.5000000000,2676421.8127083424,1783042.8651308841,72611.3765828109,213291.3967411778,607476.1742534696
7165,26.3200000000,253593.4508454702,168555.1059325573,77966.8806896866,24940.6234594905,-17869.1592362643
7166,36.5200000000,59710.9645746779,61360.5021313541,8333.1196411108,0.0000000000,-9982.6571977869
7167,61.5000000000,15701.7865530056,13926.6681411598,1296.0415964421,0.0000000000,479.0768154037
7168,73.9200000000,100213.0329497128,92723.5133021289,6980.9287504707,0.0000000000,508.5908971133
7169,51.8800000000,259058.5361344776,231547.7175560524,25531.3463834163,0.0000000000,1979.4721950089
7170,21.1400000000,2000.3296249263,2147.4141524891,473.8988800882,0.0000000000,-620.9834076510
7171,16.0700000000,69948.8879515172,48474.6048162504,23217.2516032613,1720.3814391365,-3463.3499071311
7172,49.1000000000,69802.1480938757,46471.2700260752,10870.9484920593,5523.0380298106,6936.8915459307
7173,19.7800000000,47188.2563580122,39719.1476946913,12289.0246458445,0.0000000000,-4819.9159825236
7174,466.4800000000,3406933.0475095585,2268011.7231072653,55816.8341063621,274371.4350725047,808733.0552234265
7175,39.9000000000,67040.2802558116,65990.3489861002,8460.0973017955,0.0000000000,-7410.1660320841
7176,66.7800000000,235529.0845834798,175021.2419275294,18331.7233991170,0.0000000000,42176.1192568334
7177,63.0500000000,122708.4144851220,142441.4453729069,9867.2722070483,0.0000000000,-29600.3030948331
7178,184.7500000000,2347238.9968120689,1970883.6550647076,68173.3434406260,0.0000000000,308181.9983067352
7179,6.9900000000,30360.8527915806,27816.1690511119,22181.6223481392,0.0000000000,-19636.9386076706
7180,59.6900000000,8264.8539677799,7690.8283268615,702.3064387804,0.0000000000,-128.2807978619
7181,56.4100000000,351665.5452154424,386468.0178474116,32175.3205658828,0.0000000000,-66977.7931978520
7182,37.6600000000,253776.0699016283,195566.8778121156,34948.6479423559,0.0000000000,23260.5441471567
7183,65.8400000000,504517.0152316167,361768.3817203959,39911.9112010609,0.0000000000,102836.7223101599
7184,23.8600000000,219806.2028804969,147113.5834789394,49250.9721740881,19346.7910902516,4094.8561372177
7185,18.8400000000,46641.9797555978,40028.2664338458,12778.2051401297,0.0000000000,-6164.4918183778
7186,35.8000000000,281413.2920707303,187284.9862156236,69578.0225282028,37292.7218979915,-12742.4385710876
7187,50.3000000000,242609.6805502464,166926.6559875627,25189.0319259865,13839.2936391091,36654.6989975881
7188,37.1200000000,30332.3526675485,30930.5774539868,4146.3503063449,0.0000000000,-4744.5750927832
7189,44.4800000000,235871.2058429601,287766.1100184600,27250.4971770741,0.0000000000,-79145.4013525740
7190,95.7700000000,95398.5916302294,63512.8625355406,7597.1458299897,7574.2283651291,16714.3548995699
7191,95.7000000000,388070.0185236956,419980.6723784562,20772.7322351422,0.0000000000,-52683.3860899027
7192,41.0500000000,58772.2519762770,39179.5539447048,11262.5111985393,5631.9282611150,2698.2585719179
7193,144.0200000000,709303.1157000107,617923.5066558695,26232.6774032385,0.0000000000,65146.9316409026
7194,12.6500000000,123784.2699383003,134477.8904288970,51165.6801745123,0.0000000000,-61859.3006651090
7195,14.2300000000,21613.1299599972,16854.2190787130,8024.0904692375,0.0000000000,-3265.1795879534
7196,115.9600000000,139975.8508607657,93251.5135827690,10569.6049003093,18450.9917225958,17703.7406550916
7197,5.5600000000,2857.8656455447,2430.5162675530,2616.5914172565,0.0000000000,-2189.2420392648
7198,81.8900000000,29482.6832293053,28041.4845048002,1809.0855971277,0.0000000000,-367.8868726226
7199,35.9400000000,128406.4613196442,118414.0491599498,18405.0230098380,0.0000000000,-8412.6108501436
7200,22.8400000000,48054.4780945012,44473.8875590226,10778.8602667133,0.0000000000,-7198.2697312347
7201,127.1600000000,924288.8548643128,882368.7496009655,38133.3366641032,0.0000000000,3786.7685992441
7202,41.9700000000,71671.0975393683,64916.6957254195,8608.9746176075,0.0000000000,-1854.5728036587
7203,0.7700000000,917.7197844001,860.3020573394,6132.5002623121,0.0000000000,-6075.0825352514
7204,46.6700000000,83166.3176714716,69787.6449722064,9196.5264251821,0.0000000000,4182.1462740831
7205,89.0400000000,9497.6120564875,9386.1497702400,545.5952376593,0.0000000000,-434.1329514118
7206,59.5400000000,86077.1877526501,99564.0451509965,7344.4061621742,0.0000000000,-20831.2635605206
7207,57.8700000000,5395.6218018598,4759.2583890618,486.0686232354,0.0000000000,150.2947895627
7208,198.5500000000,669467.9284699345,610436.9026584190,17934.0353730473,0.0000000000,41096.9904384682
7209,94.8900000000,636764.7245802921,423345.8232293365,54159.3407378034,62631.4361137538,96628.1244993984
7210,59.3500000000,255987.1828569764,220026.1397272555,22088.2741173552,0.0000000000,13872.7690123657
7211,16.4700000000,29948.2334298715,23296.4160905768,9430.1406831889,0.0000000000,-2778.3233438942
7212,330.5300000000,398644.9309148172,314991.9119922863,6503.8795464366,0.0000000000,77149.1393760942
7213,64.1600000000,361326.2066100806,294689.8750929265,29622.2967931047,0.0000000000,37014.0347240494
7214,89.0800000000,7462.8710727976,7208.2085528747,419.4066338592,0.0000000000,-164.7441139364
7215,39.2100000000,30727.6252628274,29179.4559648868,3979.6734216202,0.0000000000,-2431.5041236796
7216,19.4600000000,20720.7553857900,22908.6075035728,5424.5276502028,0.0000000000,-7612.3797679856
7217,409.5500000000,38907.2500000000,65435.5009784833,475.0000000000,0.0000000000,-27003.2509784833
7218,198.2100000000,917862.7860869020,768238.2057440975,23881.1776121159,0.0000000000,125743.4027306887
7219,133.1000000000,668543.3606848791,455497.7102710637,27368.8051516591,30855.1826584159,154821.6626037404
7220,165.3500000000,290283.6255160209,272526.9713459314,9316.7519658898,0.0000000000,8439.9022041997
7221,54.2900000000,2494.8872723549,2662.3471384715,229.8693182060,0.0000000000,-397.3291843226
7222,51.7400000000,320792.8202412410,224683.2833733947,33041.9967682550,0.0000000000,63067.5400995913
7223,33.9700000000,12663.8268655577,10929.6495916825,1878.6173595434,0.0000000000,-144.4400856682
7224,29.1200000000,47649.0422575534,44488.4001759516,8252.5235501566,0.0000000000,-5091.8814685548
7225,67.7100000000,575661.9636466275,382939.0981441726,65667.4317572014,46016.1667137503,81039.2670315033
7226,94.4200000000,355859.5990941435,324575.7057591841,19239.3879021150,0.0000000000,12044.5054328445
7227,15.6600000000,47526.3366302624,40156.9057739724,15886.6198896263,0.0000000000,-8517.1890333363
7228,21.9200000000,2671.9151056203,2452.9183095109,609.7222557106,0.0000000000,-390.7254596012
7229,59.6100000000,11286.2468387218,10655.7136032635,948.2430981413,0.0000000000,-317.7098626830
7230,324.9200000000,148820.7817341455,191259.1804855207,2293.9086337997,0.0000000000,-44732.3073851749
7231,42.8000000000,500961.6025825961,412601.5130227245,62551.7607726246,0.0000000000,25808.3287872469
7232,35.5400000000,80044.3695352056,80986.6558954416,11560.7463042544,0.0000000000,-12503.0326644904
7233,26.1300000000,197414.9896423534,146620.5003335375,40876.2498535431,0.0000000000,9918.2394552728
7234,29.1500000000,161855.4455159389,113712.2058149165,28959.6073463106,1894.7500000000,17288.8823547118
7235,76.9300000000,526899.0987443501,350662.6314626372,54760.0420630662,51202.7061354459,70273.7190832008
7236,12.7100000000,32949.4627412484,31080.7097413634,13191.3410851404,0.0000000000,-11322.5880852554
7237,6.5600000000,5645.3809604015,5771.1536716734,4347.3137742995,0.0000000000,-4473.0864855713
7238,70.9000000000,159343.9934706010,149876.3104214990,11563.7694064127,0.0000000000,-2096.0863573107
7239,207.6100000000,1014176.8879822027,1075637.4855876099,24966.0250781377,0.0000000000,-86426.6226835449
7240,106.1500000000,483493.6215669375,422763.1716337778,23744.2016675832,0.0000000000,36986.2482655764
7241,9.9700000000,10879.3888408858,7544.2996414927,5818.9498338876,178.6736190400,-2662.5342535344
7242,82.3500000000,21914.8874737938,26031.8939673320,1361.1596790145,0.0000000000,-5478.1661725527
7243,309.9300000000,296760.9552336847,310436.8585681372,4912.8265637670,0.0000000000,-18588.7298982194
7244,331.8500000000,286814.6758079339,239061.0818570047,4462.1459314789,0.0000000000,43291.4480194504
7245,90.1400000000,291875.6306204466,272060.4695899272,16555.1073551364,0.0000000000,3260.0536753830
7246,8.0300000000,91352.8446788922,69036.6701848382,60309.7569177510,0.0000000000,-37993.5824236970
7247,30.8200000000,294033.3172060001,210810.6405765778,51765.0086316346,0.0000000000,31457.6679977877
7248,220.6700000000,3200001.1884507379,2143448.8909205575,79066.4008334736,232326.2238720535,745159.6728246532
7249,376.5000000000,1470679.2771717394,1396868.1887030839,20688.1713040545,0.0000000000,53122.9171646010
7250,32.8900000000,139606.5301723867,164436.9366690728,21650.6444263388,0.0000000000,-46481.0509230249
7251,141.7700000000,650254.6369362187,482433.7567832425,24355.5249706143,0.0000000000,143465.3551823620
7252,20.6900000000,207780.9513682664,138289.3370018583,76959.9843213454,16496.0616673133,-23964.4316222505
7253,18.5500000000,39934.9954815024,26596.4306582165,18843.7597643641,5258.4701762348,-10763.6651173129
7254,27.6000000000,12006.4789402565,13128.2114347032,2189.4834982322,0.0000000000,-3311.2159926789
7255,59.2900000000,119290.8148362577,117863.7963463530,10327.7401865926,0.0000000000,-8900.7216966878
7256,83.7900000000,142117.2961788431,120040.9019723881,9078.0274558771,0.0000000000,12998.3667505779
7257,0.7100000000,2883.6161693081,2452.6632947572,20774.3744592719,0.0000000000,-20343.4215847209
7258,121.0500000000,42309.1854785487,28161.6962981418,2791.5163083949,4097.1422526296,7258.8306193825
7259,9.0900000000,86012.6910330277,73461.8056740732,49756.3576407949,0.0000000000,-37205.4722818404
7260,151.0300000000,43140.6279735057,48265.5601160276,1452.8728731067,0.0000000000,-6577.8050156286
7261,73.2400000000,201729.6788990107,134375.4967808531,24113.2065820771,26574.3013652710,16666.6741708096
7262,143.3200000000,470677.5340632836,439405.8276424415,16697.7041955894,0.0000000000,14574.0022252528
7263,223.3700000000,1152079.4278376002,766659.6409997101,45580.9155368760,153209.8392543929,186629.0320466213
7264,57.7200000000,484386.8578583902,392643.1542345257,45062.6922423105,0.0000000000,46681.0113815540
7265,35.1000000000,19901.1569810216,19073.2743028123,2850.1796985434,0.0000000000,-2022.2970203341
7266,328.1700000000,2115118.3601553431,2058828.9899781942,34092.9387028140,0.0000000000,22196.4314743349
7267,59.6600000000,228687.1290326012,162225.9155426777,19985.3429766529,0.0000000000,46475.8705132706
7268,131.8500000000,302247.8189688873,283656.9087284193,11659.9420567093,0.0000000000,6930.9681837586
